year,month,day,31N,32N,33N,34N,35N,36N,37N,38N,39N,40N,41N,42N,43N,44N,45N,46N,47N
2007,12,5,-0.213,0.048,0.315,0.407,0.83,0.881,1.117,0.72,0.581,0.337,-0.393,-0.347,-0.376,0.105,0.562,0.812,0.437
2007,12,6,-0.387,-0.352,0.17,0.431,0.969,0.71,0.955,0.673,0.076,-0.594,-1.789,-1.109,-1.516,-0.988,-0.564,0.104,0
2007,12,7,-0.119,-0.29,0.528,0.556,1.034,1.568,2.747,3.822,4.885,4.049,2.743,3.608,1.952,1.407,1.999,1.182,1.02
2007,12,8,0.825,0.61,1.672,1.377,2.178,2.5,3.676,3.129,5.272,4.828,3.779,3.846,2.197,0.773,1.485,0.397,0.754
2007,12,9,-0.094,0.016,0.597,-0.38,0.675,0.508,1.359,0.724,3.328,3.879,3.823,3.106,1.458,-0.08,0.393,-0.367,-0.063
2007,12,10,0.073,0.281,0.46,-0.113,0.319,-0.21,0.642,-0.557,1.196,1.466,1.587,0.998,-0.679,-0.984,-0.589,-0.72,-0.798
2007,12,11,-0.058,0.202,0.299,-0.533,-0.403,-0.936,0.364,-0.781,-0.681,-0.897,-0.23,-0.521,-0.652,-0.878,-0.787,-0.766,-1.052
2007,12,12,0.042,0.064,0.085,-0.349,-0.272,-1.26,0.031,-0.584,-0.117,-0.034,0.701,-0.185,0.074,-0.47,-0.394,-0.006,-0.365
2007,12,13,0.531,0.519,0.498,0.711,1.179,0.36,1.227,0.675,1.628,1.541,2.212,1.078,0.438,-0.157,-0.538,-0.174,-0.664
2007,12,14,0.412,0.207,0.333,0.488,0.871,-0.057,0.4,0.023,0.34,0.196,0.502,-0.256,-0.967,-0.904,-0.967,-0.654,-1.459
2007,12,15,-0.061,0.047,0.081,-0.179,-0.012,-0.829,-0.628,-0.633,-0.702,-0.798,-0.589,-0.895,-0.925,-0.892,-1.422,-1.232,-1.628
2007,12,16,0.065,-0.088,0.178,-0.182,-0.35,-1.065,-0.943,-0.74,-1.083,-0.931,-0.84,-1.01,-1.399,-0.706,-2.051,-1.863,-2.741
2007,12,17,0.35,0.425,0.499,-0.161,-0.628,-0.843,-0.899,-0.366,-0.56,-0.362,-0.265,-0.54,-0.751,-0.14,-0.284,0.104,-0.514
2007,12,18,0.312,-0.238,0.285,-0.01,-0.089,0.069,0.218,0.521,0.028,-0.093,-0.587,-1.283,-1.858,-1.219,-1.382,-0.789,-0.796
2007,12,19,-0.307,0.085,0.19,0.416,0.042,-0.42,-0.685,-0.7,-1.084,-1.199,-1.318,-1.484,-1.064,-1.273,-1.189,-0.803,-1.264
2007,12,20,0.666,0.664,0.723,0.873,0.69,-0.035,0.056,0.449,0.681,0.678,0.597,0.627,0.821,0.204,0.396,0.451,0.155
2007,12,21,1.496,1.794,1.768,1.29,1.9,1.407,1.151,1.108,1.383,0.776,0.372,0.107,0.411,-0.36,-0.289,-0.645,-0.966
2007,12,22,0.526,0.475,0.309,0.362,0.992,0.736,0.94,1.019,1.166,0.591,-0.21,-1.221,-1.539,-1.597,-1.881,-1.904,-2.623
2007,12,23,-0.172,0.407,0.183,0.364,1.904,1.572,1.516,0.98,1.014,0.262,-1.196,-1.512,-1.556,-1.043,-1.19,-0.719,-1.285
2007,12,24,-0.147,0.118,0.42,0.437,1.873,0.806,0.467,0.052,0.633,0.647,0.332,0.592,0.682,0.383,0.315,0.46,-0.049
2007,12,25,0.42,0.977,0.936,0.751,1.915,0.917,0.35,-0.171,0.455,0.544,-0.026,-0.21,-0.656,-0.82,-0.743,-0.67,-0.82
2007,12,26,0.76,0.593,1.096,1.182,2.269,1.475,1.284,1.299,1.685,1.638,1.032,0.787,0.266,-0.189,-0.176,0.121,-0.067
2007,12,27,1.575,2.089,1.935,1.804,2.013,1.117,1.196,0.7,0.931,1.28,0.531,0.344,-0.192,-0.396,-0.7,-0.455,-0.756
2007,12,28,0.573,0.625,0.884,1.038,0.511,-0.826,-0.342,-0.448,-0.379,0.433,-0.124,0.082,-0.074,-0.179,-0.043,0.08,0.138
2007,12,29,0.361,0.679,0.947,0.797,1.05,-0.343,-0.047,-0.051,-0.111,0.343,0.032,0.149,-0.159,-0.263,-0.156,0.105,-0.025
2007,12,30,0.481,0.407,0.645,0.665,1.684,0.878,0.799,0.756,0.99,1.183,0.417,0.388,0.074,-0.369,0.116,0.234,-0.045
2007,12,31,-0.348,-0.036,-0.156,-0.591,-0.664,-0.598,-0.579,-0.715,-0.296,0.151,-0.242,-0.413,-0.239,-0.585,-0.447,-0.242,-0.289
2008,1,1,-0.385,-0.356,-0.041,-0.913,-0.353,-0.47,0.366,-0.448,-0.503,-0.371,-0.556,-0.84,-1.002,-0.756,-1.26,-1.191,-1.479
2008,1,2,-0.479,-0.35,0.223,-0.417,0.337,-0.248,0.14,0.158,-0.838,-1.069,-1.582,-1.597,-1.337,-1.104,-1.462,-0.838,-1.863
2008,1,3,-0.432,-0.602,-0.006,-0.113,-0.132,-1.093,-1.35,-1.425,-2.02,-1.87,-2.619,-2.292,-2.296,-1.812,-2.239,-1.411,-2.443
2008,1,4,-0.518,-0.473,-0.47,-0.551,-1.061,-2.362,-2.038,-1.098,-1.621,-1.619,-2.329,-2.243,-2.285,-1.877,-3.026,-1.637,-2.984
2008,1,5,-0.446,-0.731,-0.586,-0.141,-0.754,-1.215,-1.079,-0.532,-1.039,-1.601,-1.365,-1.781,-1.42,-0.961,-1.99,-0.363,-2.631
2008,1,6,-0.019,0.043,0.097,0.173,-0.344,-0.616,-0.871,-0.469,-0.671,-1.282,-1.289,-1.676,-1.078,-0.15,-0.465,0.704,-0.202
2008,1,7,0.21,0.146,0.935,0.743,0.397,0.088,-0.513,0.024,-0.356,-1.037,-1.035,-1.509,-1.094,-0.179,-0.469,0.1,-0.423
2008,1,8,0.482,0.526,0.354,0.2,0.313,-0.361,-0.77,-0.594,-0.282,-0.436,-0.744,-1.349,-2.252,-1.179,-1.592,-0.806,-1.513
2008,1,9,0.886,0.729,0.305,0.142,0.066,-0.488,-0.995,-0.269,0.321,0.345,0.15,-0.089,-1.041,-0.137,-0.522,0.024,-0.789
2008,1,10,1.011,1.096,0.503,1.044,1.763,0.524,-0.406,-0.056,0.308,0.128,-0.6,-0.991,-2.679,-0.959,-2.232,-1.208,-1.954
2008,1,11,0.205,0.626,0.397,0.388,0.555,-0.258,-0.749,-0.422,-0.117,-0.072,-0.283,-0.234,-1.443,0.119,-0.466,-0.079,-1.27
2008,1,12,0.001,0.223,0.099,0.13,0.633,0.563,0.084,0.334,1.086,0.83,0.715,0.585,-0.739,0.13,-0.193,0.264,-1.048
2008,1,13,0.156,0.145,0.17,-0.146,0.209,0.094,-0.179,-0.195,0.57,0.618,0.903,0.685,-0.02,0.297,0.497,0.258,0.07
2008,1,14,0.346,0.507,0.071,-0.259,0.008,-0.266,-0.337,-0.382,0.128,0.118,0.318,-0.008,-0.878,-0.291,0.317,0.1,-0.139
2008,1,15,-0.034,0.083,0.241,0.053,0.509,0.413,0.318,0.54,1.739,2.426,2.7,2.362,1.146,0.559,0.987,0.581,1.073
2008,1,16,0.278,0.447,0.285,-0.272,0.409,0.649,0.471,0.406,1.772,3.088,4.438,4.077,2.297,0.624,1.38,0.233,0.769
2008,1,17,0.098,0.51,0.368,-0.589,-0.089,-0.076,0.003,-0.515,0.399,1.077,2.287,2.706,1.883,-0.289,0.654,-0.272,0.481
2008,1,18,0.28,0.238,0.138,-0.145,0.1,-0.053,-0.073,-0.458,0.093,0.673,1.695,2.268,1.893,-0.128,0.27,-0.435,-0.015
2008,1,19,0.055,0.292,0.298,-0.045,0.403,0.096,0.018,-0.14,0.061,0.059,0.697,0.657,0.966,-0.24,0.472,-0.174,0.08
2008,1,20,0.179,0.278,0.258,0.12,0.813,0.408,0.183,0.438,0.844,1.023,1.161,0.951,1.343,-0.134,0.435,0.098,0.268
2008,1,21,-0.078,0.043,0.294,0.375,0.73,0.642,0.291,0.336,0.352,0.196,0.556,0.817,1.726,0.617,1.278,0.153,0.539
2008,1,22,-0.023,-0.092,-0.104,-0.176,0.098,-0.044,-0.035,-0.207,-0.75,-0.278,0.053,0.055,0.945,-0.027,0.261,-0.668,-0.151
2008,1,23,-0.151,0.046,-0.15,-0.242,0.051,-0.199,-0.258,-0.299,-0.274,-0.005,0.105,0.057,0.741,0.088,0.36,-0.221,0.222
2008,1,24,-0.227,-0.169,-0.01,0.102,0.391,-0.083,0.001,-0.059,0.233,-0.19,-0.341,-0.339,0.141,-0.353,-0.185,-0.422,-0.174
2008,1,25,-0.467,-0.779,-0.911,-0.606,-1.321,-1.992,-1.506,-1.282,-0.978,-1.06,-0.968,-0.633,-0.156,-0.241,0.012,-0.215,-0.451
2008,1,26,-0.457,-0.707,-0.552,-1.403,-3.526,-5.807,-4.791,-2.698,-1.409,-1.557,-1.385,-0.773,-0.445,-0.515,-0.372,-0.26,-0.782
2008,1,27,-0.36,-0.414,-0.286,-0.451,0.175,-1.688,-0.938,-0.073,0.361,-0.534,-0.293,-0.263,-0.15,-0.252,0.179,0.116,-0.681
2008,1,28,-0.136,0.433,0.865,0.642,1.697,0.312,0.829,0.926,2.076,0.885,0.342,-0.013,0.021,-0.439,0.151,0.097,-0.411
2008,1,29,1.03,0.943,1.397,0.881,1.192,0.274,0.047,-0.343,0.76,0.746,0.011,-0.781,-1.217,-0.923,-0.574,-0.269,-1.282
2008,1,30,1.672,1.653,1.897,1.511,1.386,0.87,0.385,0.068,0.746,0.491,-0.394,-0.71,-1.164,-0.798,0.11,0.706,-0.647
2008,1,31,0.646,0.578,0.383,0.446,0.804,0.284,0.131,-0.271,0.066,-0.148,-0.93,-1.598,-2.144,-1.67,-1.318,-0.032,-1.165
2008,2,1,1.049,0.684,0.779,1.001,1.45,0.798,0.153,-0.002,1.088,1.235,0.721,0.604,-0.073,0.104,0.137,0.493,-0.578
2008,2,2,0.808,0.715,0.917,1.17,1.524,0.931,0.353,-0.038,0.26,0.676,0.55,0.555,0.392,0.403,0.815,0.793,0.006
2008,2,3,0.459,0.283,0.753,1.178,1.281,1.505,1.092,1.486,2.045,1.786,0.991,1.104,0.906,0.412,1.065,0.732,0.752
2008,2,4,1.284,1.9,2.141,2.097,3.028,3.355,2.604,1.739,1.763,1.228,0.167,0.178,0.077,-0.545,-0.292,-0.367,-0.208
2008,2,5,-0.085,0.159,0.432,-0.214,0.717,0.853,0.45,-0.464,0.612,0.305,-0.699,-0.851,-1.224,-0.977,-0.901,-0.791,-1.921
2008,2,6,-0.021,0.669,0.281,0.493,1.778,1.533,0.907,-0.048,0.775,0.99,0.017,-0.179,-0.645,-0.906,-0.285,0.256,-0.558
2008,2,7,0.122,0.271,0.291,0.595,1.818,1.844,1.809,1.092,1.615,1.565,0.476,0.166,-0.895,-0.863,-0.842,-0.107,-1.141
2008,2,8,0.008,0.399,0.093,0.359,1.213,1.139,1.753,0.461,1.864,1.691,0.051,-0.34,-0.952,-1.166,-0.614,-0.001,-0.796
2008,2,9,0.093,0.125,0.199,-0.004,0.203,0.268,1.221,0.506,1.537,1.953,0.378,0.378,0.032,-0.628,-0.509,0.124,-1.029
2008,2,10,0.269,0.478,0.308,0.15,0.65,0.855,1.767,1.182,1.92,1.668,0.043,0.228,0.047,-0.243,0.353,0.886,0.047
2008,2,11,0.445,0.209,0.322,0.46,1.175,1.516,1.948,1.401,2.658,2.437,0.756,1.198,0.709,0.06,0.154,0.28,0.224
2008,2,12,0.482,0.387,0.085,0.478,1.053,1.354,1.677,1.402,3.081,3.16,1.535,2.152,1.329,0.363,0.798,0.426,0.09
2008,2,13,0.217,0.237,0.367,0.528,1.254,2.312,2.685,3.027,4.377,3.711,2.176,1.733,0.655,-0.245,0.425,0.485,0.843
2008,2,14,0.569,0.413,0.565,0.633,1.981,2.489,2.32,1.113,2.379,3.478,3.106,3.118,1.735,0.232,0.622,0.223,0.605
2008,2,15,1.352,0.819,0.926,0.356,0.198,0.167,0.102,-0.079,0.677,2.249,2.05,2.145,1.186,-0.308,0.415,0.059,0.502
2008,2,16,0.642,0.518,0.624,0.663,0.167,0.21,0.018,0.045,0.242,1.683,1.703,1.794,1.81,0.484,0.247,-0.067,0.569
2008,2,17,0.113,0.475,0.45,0.378,-0.029,0.163,-0.484,-0.461,-1.132,-0.236,-1.265,-1.254,-0.117,-0.824,-0.509,-0.538,-0.555
2008,2,18,0.399,0.941,0.524,0.523,-0.179,0.031,-0.776,-1.02,-1.776,-1.123,-2.551,-2.164,-1.036,-0.882,-1.461,-0.772,-0.912
2008,2,19,0.374,0.599,0.48,0.53,-0.467,-0.076,-0.794,-0.452,-0.679,0.352,-1.11,-0.596,-0.401,-0.304,-0.71,-0.263,-1.098
2008,2,20,0.127,0.603,0.108,0.182,-0.473,-0.046,-0.53,-0.025,0.101,1.141,-0.047,0.278,0.451,-0.02,0.287,0.679,-0.362
2008,2,21,-0.253,0.04,0.255,0.221,-0.041,0.533,-0.418,0.119,-0.092,0.367,-1.705,-1.552,-1.679,-1.034,-1.088,-0.38,-0.412
2008,2,22,-0.706,-0.279,0.006,-0.111,0.09,0.531,0.003,0.311,0.287,0.683,-0.66,-0.27,0.131,-0.182,-0.322,0.045,-0.531
2008,2,23,-0.213,0.074,0.227,-0.073,-0.398,-0.048,-0.544,-0.298,-0.361,0.018,-1.046,-0.679,0.046,-0.053,0.262,0.624,-0.004
2008,2,24,0.1,0.251,0.245,-0.204,-1.13,-1.098,-1.525,-0.959,-1.272,-0.668,-1.071,-1.018,0.027,-0.13,0.031,0.159,0.03
2008,2,25,0.859,0.808,0.777,0.114,0.204,0.087,-0.28,-0.014,0.103,0.211,0.315,0.26,0.557,0.029,-0.091,0.002,-0.079
2008,2,26,0.517,0.696,0.663,0.163,1.132,1.283,0.734,0.607,0.454,0.174,-0.226,-0.149,0.183,-0.183,-0.113,-0.101,-0.48
2008,2,27,0.499,0.389,0.507,0.626,1.404,1.874,1.616,1.593,1.656,1.15,0.493,0.409,0.325,-0.139,0.077,0.195,-0.125
2008,2,28,0.143,0.211,0.517,0.809,1.669,1.871,1.687,1.862,2.444,2.052,0.779,0.729,0.443,0,0.372,0.336,0.171
2008,2,29,-0.005,0.193,0.189,0.309,0.753,1.11,0.735,0.487,0.859,0.427,-0.891,-0.78,-0.607,-0.769,-0.425,-0.309,-0.106
2008,3,1,0.608,0.564,0.475,1.337,2.085,2.56,2.029,1.437,1.673,1.311,-0.19,-0.101,-0.248,-0.58,-0.336,-0.29,-0.281
2008,3,2,0.93,1.1,0.79,1.311,2.639,3.299,3.415,2.792,3.212,2.542,0.628,0.862,0.563,0.11,0.018,0.157,-0.133
2008,3,3,0.513,0.938,0.213,-0.231,0.084,0.345,1.164,0.612,2.044,2.312,-0.153,0.42,0.141,-0.214,0.352,0.359,0.065
2008,3,4,0.065,0.658,0.379,0.416,0.769,1.107,1.573,1.268,2.235,2.619,1.045,1.472,1.313,0.119,0.434,0.095,0.347
2008,3,5,-0.079,0.436,0.398,0.763,1.082,1.379,1.297,0.92,1.695,2.213,1.302,1.598,1.245,0.138,0.382,0.052,0.252
2008,3,6,0.161,0.529,0.054,0.251,0.351,0.734,0.423,-0.362,-0.084,0.189,-0.634,-0.541,-0.104,-0.497,-0.512,-0.625,-0.202
2008,3,7,0.333,0.675,0.296,0.466,0.777,1.08,0.758,0.369,0.824,1.008,0.219,0.375,0.442,-0.063,-0.463,-0.387,-0.929
2008,3,8,0.28,0.64,0.667,0.955,1.677,1.787,1.153,-0.081,0.139,0.18,0.051,-0.007,0.253,-0.095,0.202,0.506,-0.117
2008,3,9,0.353,0.656,0.593,0.447,0.908,1.206,0.983,-0.189,0.153,0.307,-0.387,-0.411,-0.3,-0.538,-0.356,-0.203,-0.577
2008,3,10,0.374,0.547,0.137,0.011,0.129,0.365,0.416,-0.495,0.151,0.536,0.049,-0.085,-0.489,-0.626,-0.889,-0.542,-1.463
2008,3,11,0.497,0.693,0.53,0.913,1.132,1.381,0.304,-0.341,-0.128,0.343,0.011,0.12,-0.009,-0.002,0.17,0.564,-0.305
2008,3,12,0.89,0.591,0.481,1.137,1.397,1.685,1.136,0.345,1.077,0.993,0.463,0.757,0.077,-0.105,0.026,0.187,-0.048
2008,3,13,1.163,0.792,1.258,1.72,0.492,0.672,0.085,-0.461,0.294,0.607,0.21,0.493,-0.387,-0.338,-0.338,-0.016,-0.439
2008,3,14,2.074,1.788,2.642,3.072,1.083,1.36,0.532,0.327,0.554,0.537,-0.046,0.263,-0.201,0.05,-0.138,0.205,-0.49
2008,3,15,2.561,2.243,3.405,3.439,2.711,3.319,2.589,2.12,2.977,2.049,1.005,1.205,0.63,0.351,0.834,0.903,0.416
2008,3,16,2.323,2.315,3.43,2.555,4.257,5.954,6.191,5.045,5.813,3.313,1.568,1.345,0.849,0.183,0.872,0.551,0.388
2008,3,17,0.628,0.722,0.856,0.333,1.812,2.898,3.741,2.55,3.479,1.254,-0.142,-0.194,-0.407,-0.504,-0.117,-0.104,-0.1
2008,3,18,0.145,0.519,0.629,0.714,1.101,1.221,1.827,0.036,1.235,0.25,-0.699,-0.351,-0.594,-0.596,0.203,0.124,0.155
2008,3,19,0.025,0.489,0.641,1.073,0.613,1.1,1.385,0.135,1.403,0.892,0.104,0.362,-0.193,-0.445,0.012,0.074,-0.068
2008,3,20,0.554,1.004,1.019,1.686,0.948,1.733,1.389,-0.152,0.801,0.518,-0.214,-0.212,-0.821,-0.645,-0.821,-0.601,-0.699
2008,3,21,0.243,0.821,1.093,1.507,1.63,2.096,2.092,0.516,0.938,1.039,0.48,0.612,0.217,0.02,-0.226,0.038,-0.869
2008,3,22,0.219,0.661,0.989,1.11,1.287,1.198,2.002,0.624,1.745,1.812,0.481,0.792,0.357,0.08,0.343,0.451,-0.875
2008,3,23,0.162,0.416,0.671,0.796,1.44,1.149,2.164,0.649,1.688,1.497,0.465,0.672,-0.278,-0.606,-0.453,0.155,-0.289
2008,3,24,0.139,0.178,0.367,0.687,1.897,1.218,2.162,0.382,1.188,1.188,0.337,0.35,0.007,-0.392,0.054,0.262,0.025
2008,3,25,0.313,0.106,0.459,1.329,1.598,0.837,0.846,-1.154,-0.961,-0.859,-1.317,-0.604,-0.678,-0.64,-0.373,-0.036,-0.044
2008,3,26,0.728,0.818,1.444,2.454,2.176,1.866,1.469,0.273,0.436,0.355,-0.364,0.31,-0.183,-0.179,-0.014,0.151,-0.293
2008,3,27,1.047,1.072,1.85,3.497,3.23,3.185,2.421,1.027,1.121,0.678,0.046,0.438,0.251,0.138,0.298,0.495,0.084
2008,3,28,1.436,1.492,1.655,3.117,2.026,2.918,1.843,0.236,0.038,-0.027,-0.162,0.365,-0.12,-0.21,-0.127,0.314,0.433
2008,3,29,1.315,1.319,1.61,1.286,-0.011,0.583,2.411,2.502,3.799,2.904,1.781,1.774,0.989,0.518,1.228,0.827,0.203
2008,3,30,0.859,1.051,1.049,1.382,1.449,2.062,3.269,3.026,3.863,3.325,2.491,2.47,1.381,0.55,1.078,0.778,1.064
2008,3,31,0.788,1.28,1.273,0.858,0.102,-0.078,0.687,-0.723,-0.722,0.155,0.581,1.274,0.499,-0.205,0.5,0.328,1.075
2008,4,1,0.033,0.598,0.803,0.506,0.219,-0.163,0.849,-0.84,-0.692,0.504,1.245,2.603,2.38,0.389,0.363,-0.017,0.362
2008,4,2,-0.258,0.043,-0.011,-0.497,-0.913,-0.978,0.42,-0.609,-0.438,0.379,0.797,2.002,2.254,0.516,0.392,-0.252,0.167
2008,4,3,-0.145,0.135,0.159,-0.189,-0.072,-0.513,0.371,-0.321,0.008,0.083,0.153,0.815,1.37,0.44,0.601,0.079,-0.27
2008,4,4,0.734,0.756,0.964,1.237,1.495,1.511,1.436,0.725,0.96,0.519,0.252,0.196,0.548,-0.393,0.04,-0.087,0.189
2008,4,5,0.978,0.885,1.173,1.792,1.935,2.19,1.35,0.85,0.667,0.426,-0.14,-0.074,0.214,-0.494,0.006,-0.055,-0.39
2008,4,6,0.919,0.624,0.884,1.808,1.985,1.981,1.074,0.369,0.666,0.434,-0.019,0.321,0.35,-0.352,-0.241,-0.041,-0.405
2008,4,7,1.16,0.998,1.305,2.675,2.628,2.665,1.561,1.4,1.734,1.138,0.109,0.531,0.614,-0.02,0.177,0.232,0.271
2008,4,8,1.401,1.263,1.872,2.956,2.432,2.431,0.992,0.377,0.58,0.104,-0.766,-0.478,0.198,-0.359,0.297,0.053,0.171
2008,4,9,1.283,1.787,2.315,2.018,0.873,0.741,-0.103,-0.497,-0.303,0.127,-0.768,-0.666,0.079,-0.381,0.137,0.118,0.136
2008,4,10,0.103,0.442,0.394,0.3,0.628,1.497,0.98,0.797,1.256,1.761,0.871,0.852,1.095,0.022,0.459,0.117,0.218
2008,4,11,-0.158,0.342,0.238,-0.109,0.356,0.382,0.199,-0.241,0.273,0.913,0.702,0.878,1.417,0.273,0.579,0.146,0.305
2008,4,12,-0.118,0.29,0.339,-0.04,0.068,-0.399,-0.275,-0.663,-0.842,0.129,-0.109,-0.194,0.001,-0.875,-1.057,-1.042,-0.689
2008,4,13,-0.099,-0.159,-0.137,-0.436,0.288,0.202,0.37,0.055,0.185,0.413,0.139,0.16,0.833,0.26,0.388,0.289,-0.008
2008,4,14,0.145,-0.201,0.147,0.534,1.585,2.048,1.614,1.403,1.77,1.448,0.188,0.276,0.487,0.122,0.315,0.408,0.676
2008,4,15,0.936,0.601,1.209,2.845,4.069,4.007,2.602,2.082,2.194,1.621,0.369,0.283,0.568,0.095,0.204,-0.001,0.105
2008,4,16,0.867,0.362,0.641,1.045,2.12,2.254,1.674,1.307,2.495,2.395,1.411,1.394,1.445,0.528,0.387,0.29,0.353
2008,4,17,0.502,0.437,0.014,0.008,0.706,0.199,1.075,0.112,2.078,2.496,2.298,3.184,2.621,1.267,1.099,0.567,0.681
2008,4,18,0.603,0.317,0.092,0.311,1.427,0.966,2.26,2.396,4.182,3.926,3.233,3.508,2.195,0.793,1.047,0.731,1.005
2008,4,19,0.898,0.79,0.778,1.592,3.041,3.174,3.65,3.89,5.138,3.12,1.799,1.312,1.028,-0.144,0.601,0.442,0.885
2008,4,20,1.474,1.062,1.071,2.279,3.047,2.447,2.036,0.557,1.159,0.986,0.344,0.369,0.327,-0.486,0.072,-0.23,-0.032
2008,4,21,0.749,1.081,1.166,1.795,1.48,0.708,1.061,-0.314,0.164,0.201,-0.218,-0.186,-0.357,-0.518,0.155,-0.077,-0.117
2008,4,22,0.79,0.926,0.966,0.954,0.211,-0.433,0.373,-0.784,-0.195,-0.284,-0.874,-1.041,-0.849,-0.454,0.166,0.048,0.113
2008,4,23,1.045,1.414,1.649,1.202,0.564,-0.597,0.403,-0.405,-0.061,-0.279,-0.809,-0.413,-0.414,-0.343,-0.001,-0.021,-0.059
2008,4,24,1.034,1.15,1.37,1.295,1.41,0.821,1.359,0.494,0.605,0.822,0.66,0.613,0.348,0.132,0.488,0.511,0.165
2008,4,25,0.247,0.574,0.459,0.405,0.432,0.487,0.414,-0.67,-0.203,0.288,0.231,0.524,0.365,0.071,0.533,0.288,0.188
2008,4,26,-0.038,0.039,0.16,0.181,0.333,0.378,0.569,-0.092,-0.037,0.266,-0.114,0.126,-0.073,-0.44,0.091,-0.096,-0.013
2008,4,27,-0.326,0.117,0.236,0.035,0.77,0.742,1.079,1.249,1.701,1.59,1.096,1.192,0.715,0.163,0.205,-0.051,-0.006
2008,4,28,-0.322,-0.171,0.137,0.432,1.486,1.71,1.631,1.405,1.575,1.324,0.912,0.942,0.709,0.152,0.45,0.095,0.067
2008,4,29,0.221,0.19,0.589,1.824,3.452,3.579,2.628,1.937,1.948,1.174,0.457,0.409,0.139,-0.114,0.243,0.274,0.09
2008,4,30,1.198,0.854,1.82,2.693,3.844,3.413,2.86,2.029,2.06,1.173,0.367,0.25,-0.023,-0.14,0.139,0.07,0.12
2008,5,1,0.436,0.352,0.612,0.731,1.094,0.669,1.674,0.877,1.315,0.956,0.134,0.545,0.249,-0.023,0.073,-0.064,-0.179
2008,5,2,0.273,0.083,0.053,0.283,1.21,0.376,1.616,1.021,1.222,1.133,0.387,0.838,0.629,0.081,0.303,0.126,0.085
2008,5,3,0.309,0.257,0.101,0.79,1.598,1.4,2.246,1.521,1.749,1.765,1.407,1.591,1.41,0.805,1.047,0.657,0.612
2008,5,4,0.54,0.286,0.391,0.716,0.717,0.851,1.818,1.579,3.111,4.201,3.874,4.188,2.994,1.591,1.609,0.859,0.873
2008,5,5,0.454,0.383,0.38,0.379,-0.127,-0.129,0.131,-0.012,1.185,2.649,2.865,3.314,2.906,1.407,1.755,1.008,0.921
2008,5,6,0.346,0.149,0.321,0.687,0.386,1.118,0.955,2.161,3.356,3.801,3.589,3.458,2.877,0.955,1.595,0.795,0.923
2008,5,7,0.304,0.1,0.261,0.858,1.831,2.915,2.363,2.837,4.103,3.986,3.417,3.445,3.326,0.951,1.876,1.066,1.091
2008,5,8,0.739,0.436,0.795,1.08,1.95,2.584,2.509,2.915,3.852,3.445,2.408,1.506,2.435,0.373,1.537,0.735,1.006
2008,5,9,0.499,0.524,0.89,0.938,1.452,1.973,1.926,1.482,0.676,0.565,0.143,-1.08,0.333,-0.909,0.523,-0.03,0.311
2008,5,10,0.365,0.162,0.525,0.393,0.497,1.016,0.535,0.429,-0.093,0.322,0.148,-0.347,0.217,-0.609,0.108,-0.242,-0.064
2008,5,11,0.42,0.262,0.3,0.508,0.897,1.605,1.174,1.195,0.938,0.865,0.088,0.29,0.225,-0.53,0.167,-0.086,0.315
2008,5,12,0.727,0.258,0.488,0.716,1.326,2.432,2.14,2.942,3.082,2.495,1.218,1.04,0.547,-0.081,0.147,-0.243,-0.281
2008,5,13,0.35,0.128,0.203,0.009,0.608,0.939,1.229,1.766,2.461,2.318,1.314,1.129,0.779,0.349,0.416,-0.128,-0.176
2008,5,14,0.456,0.059,-0.017,-0.245,-0.044,-0.354,0.427,0.63,1.724,1.729,1.22,1.08,0.656,0.216,0.505,0.12,0.078
2008,5,15,0.521,0.485,0.218,-0,0.181,-0.461,0.416,0.243,0.366,-0.084,-0.023,0.319,0.641,0.286,0.47,0.269,0.163
2008,5,16,0.312,0.253,0.08,-0.475,-0.236,-0.912,-0.19,-0.188,-0.057,-0.457,-0.151,-0.223,-0.025,0.045,0.122,0.028,0.14
2008,5,17,0.081,0.253,0.022,-0.422,-0.366,-0.804,-0.393,-0.352,-0.104,-0.253,-0.18,-0.092,0.041,-0.075,-0.133,-0.032,-0.183
2008,5,18,0.237,0.098,0.072,-0.1,0.259,0.246,0.124,0.153,0.167,0.142,-0.112,0.036,0.113,0.097,0.115,0.175,0.042
2008,5,19,0.668,0.657,0.378,0.498,0.454,0.64,0.158,-0.008,1.014,0.031,-0.008,0.015,-0.015,0.087,-0.025,0.007,0.056
2008,5,20,0.893,0.8,0.972,1.262,0.984,1.27,0.756,0.871,1.922,0.85,0.201,0.395,0.043,0.023,0.147,0.165,0.034
2008,5,21,1.149,1.376,2.155,3.451,4.274,5.449,4.515,5.157,5.914,3.768,2.226,2.279,1.376,0.661,0.827,0.798,0.612
2008,5,22,0.573,0.894,2.102,3.61,4.756,7.141,6.681,7.043,9.353,6.294,4.135,4.529,2.655,1.485,1.592,1.26,1.153
2008,5,23,-0.247,0.361,0.521,0.856,0.794,2.204,3.294,2.934,6.31,4.355,2.566,3.984,2.032,0.811,1.47,0.832,0.949
2008,5,24,-0.321,0.249,0.166,-0.297,-0.663,-1.584,-0.705,-1.732,-0.585,-1.372,-1.255,-0.331,-0.094,-0.477,0.469,-0.107,0.316
2008,5,25,-0.168,0.472,0.316,-0.324,-0.426,-0.839,-0.366,-0.798,-0.233,-0.525,-0.558,-0.592,-0.279,-0.742,-0.168,-0.44,0.01
